machine_id,cycle,vibration_rms,temperature,freq_spike_1x,freq_spike_bpfo,fault_type,rul
1,31,1.0189014819812554,45.189014819812556,0.0,0.003402266756625988,Bearing Wear,168
1,32,1.020790297793353,45.20790297793353,0.0,0.0037422536028035437,Bearing Wear,167
1,33,1.0228009317565834,45.228009317565835,0.0,0.004104167716185026,Bearing Wear,166
1,34,1.0249371906881697,45.2493719068817,0.0,0.004488694323870558,Bearing Wear,165
1,35,1.0272028814053349,45.27202881405335,0.0,0.004896518652960265,Bearing Wear,164
1,36,1.0296018107253015,45.29601810725301,0.0,0.005328325930554265,Bearing Wear,163
1,37,1.0321377854652927,45.32137785465293,0.0,0.0057848013837526815,Bearing Wear,162
1,38,1.0348146124425313,45.34814612442531,0.0,0.00626663023965564,Bearing Wear,161
1,39,1.0376360984742403,45.376360984742405,0.0,0.006774497725363262,Bearing Wear,160
1,40,1.0406060503776426,45.40606050377642,0.0,0.007309089067975672,Bearing Wear,159
1,41,1.043728274969961,45.43728274969961,0.0,0.007871089494592988,Bearing Wear,158
1,42,1.0470065790684184,45.47006579068419,0.0,0.008461184232315335,Bearing Wear,157
1,43,1.050444769490238,45.50444769490238,0.0,0.009080058508242837,Bearing Wear,156
1,44,1.0540466530526422,45.54046653052642,0.0,0.00972839754947562,Bearing Wear,155
1,45,1.0578160365728544,45.57816036572854,0.0,0.010406886583113797,Bearing Wear,154
1,46,1.0617567268680972,45.61756726868097,0.0,0.011116210836257499,Bearing Wear,153
1,47,1.0658725307555936,45.65872530755593,0.0,0.011857055536006845,Bearing Wear,152
1,48,1.0701672550525665,45.701672550525664,0.0,0.012630105909461956,Bearing Wear,151
1,49,1.0746447065762388,45.74644706576239,0.0,0.013436047183722965,Bearing Wear,150
1,50,1.0793086921438333,45.79308692143833,0.0,0.014275564585889976,Bearing Wear,149
1,51,1.084163018572573,45.84163018572573,0.0,0.015149343343063136,Bearing Wear,148
1,52,1.0892114926796808,45.89211492679681,0.0,0.016058068682342552,Bearing Wear,147
1,53,1.0944579212823797,45.9445792128238,0.0,0.01700242583082834,Bearing Wear,146
1,54,1.0999061111978925,45.999061111978925,0.0,0.017983100015620642,Bearing Wear,145
1,55,1.105559869243442,46.05559869243442,0.0,0.01900077646381956,Bearing Wear,144
1,56,1.1114230022362512,46.11423002236251,0.0,0.02005614040252524,Bearing Wear,143
1,57,1.1174993169935432,46.17499316993543,0.0,0.02114987705883779,Bearing Wear,142
1,58,1.1237926203325408,46.23792620332541,0.0,0.022282671659857325,Bearing Wear,141
1,59,1.1303067190704665,46.30306719070467,0.0,0.02345520943268399,Bearing Wear,140
1,60,1.1370454200245437,46.37045420024544,0.0,0.02466817560441788,Bearing Wear,139
1,61,1.1440125300119952,46.44012530011995,0.0,0.02592225540215915,Bearing Wear,138
1,62,1.151211855850044,46.51211855850044,0.0,0.027218134053007905,Bearing Wear,137
1,63,1.1586472043559126,46.58647204355913,0.0,0.028556496784064255,Bearing Wear,136
1,64,1.166322382346824,46.66322382346824,0.0,0.02993802882242835,Bearing Wear,135
1,65,1.1742411966400017,46.74241196640001,0.0,0.0313634153952003,Bearing Wear,134
1,66,1.182407454052668,46.82407454052668,0.0,0.03283334172948021,Bearing Wear,133
1,67,1.1908249614020456,46.908249614020455,0.0,0.034348493052368236,Bearing Wear,132
1,68,1.1994975255053582,46.99497525505358,0.0,0.03590955459096446,Bearing Wear,131
1,69,1.208428953179828,47.084289531798284,0.0,0.03751721157236906,Bearing Wear,130
1,70,1.2176230512426784,47.176230512426784,0.0,0.03917214922368212,Bearing Wear,129
1,71,1.227083626511132,47.27083626511132,0.0,0.04087505277200375,Bearing Wear,128
1,72,1.2368144858024117,47.36814485802412,0.0,0.04262660744443412,Bearing Wear,127
1,73,1.2468194359337406,47.4681943593374,0.0,0.0444274984680733,Bearing Wear,126
1,74,1.2571022837223413,47.57102283722342,0.0,0.04627841107002145,Bearing Wear,125
1,75,1.2676668359854373,47.676668359854375,0.0,0.0481800304773787,Bearing Wear,124
1,76,1.2785168995402507,47.78516899540251,0.0,0.05013304191724512,Bearing Wear,123
1,77,1.2896562812040049,47.89656281204005,0.0,0.052138130616720894,Bearing Wear,122
1,78,1.3010887877939228,48.010887877939226,0.0,0.05419598180290609,Bearing Wear,121
1,79,1.3128182261272272,48.12818226127227,0.0,0.056307280702900885,Bearing Wear,120
1,80,1.324848403021141,48.24848403021141,0.0,0.05847271254380538,Bearing Wear,119
1,81,1.337183125292887,48.37183125292887,0.0,0.06069296255271966,Bearing Wear,118
1,82,1.3498261997596883,48.498261997596884,0.0,0.0629687159567439,Bearing Wear,117
1,83,1.3627814332387678,48.62781433238768,0.0,0.0653006579829782,Bearing Wear,116
1,84,1.3760526325473483,48.760526325473485,0.0,0.06768947385852268,Bearing Wear,115
1,85,1.3896436045026528,48.896436045026526,0.0,0.07013584881047749,Bearing Wear,114
1,86,1.4035581559219037,49.03558155921904,0.0,0.0726404680659427,Bearing Wear,113
1,87,1.417800093622325,49.17800093622325,0.0,0.0752040168520185,Bearing Wear,112
1,88,1.4323732244211387,49.323732244211385,0.0,0.07782718039580495,Bearing Wear,111
1,89,1.4472813551355677,49.47281355135568,0.0,0.08051064392440219,Bearing Wear,110
1,90,1.4625282925828356,49.62528292582835,0.0,0.08325509266491038,Bearing Wear,109
1,91,1.4781178435801643,49.78117843580164,0.0,0.08606121184442958,Bearing Wear,108
1,92,1.4940538149447777,49.940538149447775,0.0,0.08892968669005999,Bearing Wear,107
1,93,1.5103400134938982,50.10340013493898,0.0,0.09186120242890168,Bearing Wear,106
1,94,1.5269802460447486,50.26980246044749,0.0,0.09485644428805476,Bearing Wear,105
1,95,1.5439783194145522,50.43978319414552,0.0,0.09791609749461938,Bearing Wear,104
1,96,1.5613380404205315,50.613380404205316,0.0,0.10104084727569565,Bearing Wear,103
1,97,1.5790632158799096,50.7906321587991,0.0,0.10423137885838374,Bearing Wear,102
1,98,1.5971576526099096,50.9715765260991,0.0,0.10748837746978372,Bearing Wear,101
1,99,1.615625157427754,51.15625157427754,0.0,0.1108125283369957,Bearing Wear,100
1,100,1.6344695371506657,51.34469537150666,0.0,0.11420451668711981,Bearing Wear,99
1,101,1.6536945985958682,51.53694598595868,0.0,0.11766502774725626,Bearing Wear,98
1,102,1.6733041485805837,51.73304148580584,0.0,0.12119474674450509,Bearing Wear,97
1,103,1.6933019939220357,51.93301993922036,0.0,0.12479435890596643,Bearing Wear,96
1,104,1.7136919414374467,52.13691941437447,0.0,0.12846454945874042,Bearing Wear,95
1,105,1.7344777979440393,52.344777979440394,0.0,0.1322060036299271,Bearing Wear,94
1,106,1.7556633702590374,52.556633702590375,0.0,0.13601940664662673,Bearing Wear,93
1,107,1.777252465199663,52.77252465199663,0.0,0.13990544373593936,Bearing Wear,92
1,108,1.7992488895831396,52.9924888958314,0.0,0.14386480012496514,Bearing Wear,91
1,109,1.8216564502266896,53.2165645022669,0.0,0.14789816104080417,Bearing Wear,90
1,110,1.8444789539475361,53.44478953947536,0.0,0.15200621171055648,Bearing Wear,89
1,111,1.8677202075629022,53.677202075629026,0.0,0.15618963736132238,Bearing Wear,88
1,112,1.8913840178900108,53.9138401789001,0.0,0.1604491232202019,Bearing Wear,87
1,113,1.9154741917460842,54.15474191746084,0.0,0.16478535451429518,Bearing Wear,86
1,114,1.9399945359483461,54.39994535948346,0.0,0.16919901647070232,Bearing Wear,85
1,115,1.9649488573140186,54.64948857314019,0.0,0.17369079431652334,Bearing Wear,84
1,116,1.9903409626603255,54.903409626603256,0.0,0.1782613732788586,Bearing Wear,83
1,117,2.0161746588044895,55.16174658804489,0.0,0.18291143858480807,Bearing Wear,82
1,118,2.0424537525637327,55.42453752563733,0.0,0.18764167546147192,Bearing Wear,81
1,119,2.069182050755279,55.69182050755279,0.0,0.19245276913595025,Bearing Wear,80
1,120,2.0963633601963503,55.9636336019635,0.0,0.19734540483534305,Bearing Wear,79
1,121,2.1240014877041706,56.2400148770417,0.0,0.2023202677867507,Bearing Wear,78
1,122,2.152100240095962,56.521002400959624,0.0,0.2073780432172732,Bearing Wear,77
1,123,2.180663424188948,56.80663424188948,0.0,0.21251941635401067,Bearing Wear,76
1,124,2.2096948468003514,57.09694846800351,0.0,0.21774507242406324,Bearing Wear,75
1,125,2.2391983147473944,57.391983147473944,0.0,0.223055696654531,Bearing Wear,74
1,126,2.2691776348473,57.691776348473,0.0,0.22845197427251404,Bearing Wear,73
1,127,2.299636613917292,57.99636613917292,0.0,0.2339345905051126,Bearing Wear,72
1,128,2.3305790587745934,58.30579058774593,0.0,0.2395042305794268,Bearing Wear,71
1,129,2.3620087762364257,58.62008776236426,0.0,0.24516157972255664,Bearing Wear,70
1,130,2.393929573120013,58.93929573120013,0.0,0.2509073231616024,Bearing Wear,69
1,131,2.426345256242577,59.26345256242577,0.0,0.2567421461236639,Bearing Wear,68
1,132,2.4592596324213423,59.592596324213424,0.0,0.26266673383584166,Bearing Wear,67
1,133,2.492676508473531,59.92676508473531,0.0,0.2686817715252356,Bearing Wear,66
1,134,2.526599691216366,60.26599691216366,0.0,0.2747879444189459,Bearing Wear,65
1,135,2.56103298746707,60.6103298746707,0.0,0.28098593774407254,Bearing Wear,64
1,136,2.5959802040428652,60.95980204042865,0.0,0.2872764367277157,Bearing Wear,63
1,137,2.631445147760976,61.31445147760976,0.0,0.29366012659697566,Bearing Wear,62
1,138,2.6674316254386246,61.67431625438624,0.0,0.30013769257895245,Bearing Wear,61
1,139,2.703943443893034,62.03943443893034,0.0,0.3067098199007462,Bearing Wear,60
1,140,2.7409844099414276,62.40984409941427,0.0,0.31337719378945694,Bearing Wear,59
1,141,2.7785583304010264,62.78558330401026,0.0,0.32014049947218476,Bearing Wear,58
1,142,2.8166690120890556,63.16669012089055,0.0,0.32700042217603,Bearing Wear,57
1,143,2.855320261822737,63.553202618227374,0.0,0.33395764712809267,Bearing Wear,56
1,144,2.894515886419294,63.94515886419294,0.0,0.34101285955547295,Bearing Wear,55
1,145,2.934259692695949,64.34259692695949,0.0,0.3481667446852708,Bearing Wear,54
1,146,2.9745554874699245,64.74555487469924,0.0,0.3554199877445864,Bearing Wear,53
1,147,3.0154070775584443,65.15407077558444,0.0,0.36277327396052,Bearing Wear,52
1,148,3.056818269778731,65.56818269778731,0.0,0.3702272885601716,Bearing Wear,51
1,149,3.098792870948008,65.98792870948009,0.0,0.37778271677064146,Bearing Wear,50
1,150,3.141334687883498,66.41334687883497,0.0,0.3854402438190296,Bearing Wear,49
1,151,3.1844475274024218,66.84447527402422,0.0,0.3932005549324359,Bearing Wear,48
1,152,3.2281351963220053,67.28135196322006,0.0,0.401064335337961,Bearing Wear,47
1,153,3.2724015014594703,67.7240150145947,0.0,0.40903227026270467,Bearing Wear,46
1,154,3.3172502496320395,68.17250249632039,0.0,0.41710504493376716,Bearing Wear,45
1,155,3.3626852476569358,68.62685247656935,0.0,0.4252833445782485,Bearing Wear,44
1,156,3.408710302351382,69.08710302351382,0.0,0.43356785442324874,Bearing Wear,43
1,157,3.4553292205326014,69.55329220532602,0.0,0.44195925969586825,Bearing Wear,42
1,158,3.502545809017817,70.02545809017818,0.0,0.4504582456232071,Bearing Wear,41
1,159,3.550363874624251,70.50363874624252,0.0,0.45906549743236524,Bearing Wear,40
1,160,3.598787224169128,70.98787224169128,0.0,0.46778170035044303,Bearing Wear,39
1,161,3.647819664469667,71.47819664469668,0.0,0.4766075396045401,Bearing Wear,38
1,162,3.6974650023430957,71.97465002343095,0.0,0.48554370042175726,Bearing Wear,37
1,163,3.747727044606634,72.47727044606634,0.0,0.49459086802919416,Bearing Wear,36
1,164,3.7986095980775065,72.98609598077506,0.0,0.5037497276539512,Bearing Wear,35
1,165,3.850116469572935,73.50116469572936,0.0,0.5130209645231284,Bearing Wear,34
1,166,3.9022514659101417,74.02251465910142,0.0,0.5224052638638256,Bearing Wear,33
1,167,3.955018393906351,74.55018393906352,0.0,0.5319033109031432,Bearing Wear,32
1,168,4.008421060378786,75.08421060378785,0.0,0.5415157908681815,Bearing Wear,31
1,169,4.062463272144669,75.62463272144669,0.0,0.5512433889860403,Bearing Wear,30
1,170,4.117148836021222,76.17148836021222,0.0,0.5610867904838199,Bearing Wear,29
1,171,4.172481558825667,76.72481558825667,0.0,0.5710466805886201,Bearing Wear,28
1,172,4.22846524737523,77.28465247375232,0.0,0.5811237445275416,Bearing Wear,27
1,173,4.285103708487133,77.85103708487134,0.0,0.5913186675276841,Bearing Wear,26
1,174,4.3424007489786,78.42400748978599,0.0,0.601632134816148,Bearing Wear,25
1,175,4.40036017566685,79.0036017566685,0.0,0.612064831620033,Bearing Wear,24
1,176,4.458985795369109,79.58985795369108,0.0,0.6226174431664396,Bearing Wear,23
1,177,4.518281414902598,80.18281414902597,0.0,0.6332906546824676,Bearing Wear,22
1,178,4.578250841084541,80.78250841084542,0.0,0.6440851513952175,Bearing Wear,21
1,179,4.638897880732163,81.38897880732162,0.0,0.6550016185317893,Bearing Wear,20
1,180,4.700226340662684,82.00226340662684,0.0,0.666040741319283,Bearing Wear,19
1,181,4.762240027693327,82.62240027693326,0.0,0.6772032049847989,Bearing Wear,18
1,182,4.824942748641314,83.24942748641314,0.0,0.6884896947554366,Bearing Wear,17
1,183,4.8883383103238724,83.88338310323871,0.0,0.6999008958582971,Bearing Wear,16
1,184,4.952430519558222,84.52430519558222,0.0,0.7114374935204799,Bearing Wear,15
1,185,5.017223183161585,85.17223183161585,0.0,0.7231001729690854,Bearing Wear,14
1,186,5.082720107951186,85.82720107951185,0.0,0.7348896194312134,Bearing Wear,13
1,187,5.148925100744245,86.48925100744245,0.0,0.7468065181339641,Bearing Wear,12
1,188,5.215841968357989,87.1584196835799,0.0,0.7588515543044381,Bearing Wear,11
1,189,5.283474517609639,87.83474517609639,0.0,0.7710254131697349,Bearing Wear,10
1,190,5.351826555316417,88.51826555316417,0.0,0.783328779956955,Bearing Wear,9
1,191,5.420901888295548,89.20901888295548,0.0,0.7957623398931986,Bearing Wear,8
1,192,5.490704323364251,89.90704323364251,0.0,0.8083267782055652,Bearing Wear,7
1,193,5.561237667339754,90.61237667339753,0.0,0.8210227801211558,Bearing Wear,6
1,194,5.632505727039277,91.32505727039276,0.0,0.8338510308670699,Bearing Wear,5
1,195,5.704512309280044,92.04512309280042,0.0,0.8468122156704079,Bearing Wear,4
1,196,5.777261220879277,92.77261220879276,0.0,0.8599070197582698,Bearing Wear,3
1,197,5.850756268654196,93.50756268654197,0.0,0.8731361283577554,Bearing Wear,2
1,198,5.925001259422031,94.25001259422031,0.0,0.8865002266959656,Bearing Wear,1
2,0,1.0,45.0,0.0,0.0,Misalignment,199
2,1,1.0000010151512595,45.00000634469537,1.0151512594410655e-07,0.0,Misalignment,198
2,2,1.0000081212100755,45.000050757562974,8.121210075528524e-07,0.0,Misalignment,197
2,3,1.000027409084005,45.00017130677503,2.740908400490876e-06,0.0,Misalignment,196
2,4,1.0000649696806043,45.00040606050378,6.496968060422819e-06,0.0,Misalignment,195
2,5,1.0001268939074301,45.00079308692144,1.268939074301332e-05,0.0,Misalignment,194
2,6,1.0002192726720394,45.00137045420025,2.192726720392701e-05,0.0,Misalignment,193
2,7,1.0003481968819883,45.002176230512426,3.4819688198828545e-05,0.0,Misalignment,192
2,8,1.000519757444834,45.00324848403021,5.197574448338255e-05,0.0,Misalignment,191
2,9,1.0007400452681325,45.00462528292583,7.400452681325368e-05,0.0,Misalignment,190
2,10,1.001015151259441,45.00634469537151,0.00010151512594410656,0.0,Misalignment,189
2,11,1.0013511663263162,45.008444789539475,0.00013511663263160583,0.0,Misalignment,188
2,12,1.0017541813763142,45.01096363360196,0.00017541813763141608,0.0,Misalignment,187
2,13,1.002230287316992,45.0139392957312,0.00022302873169920213,0.0,Misalignment,186
2,14,1.0027855750559063,45.01740984409941,0.00027855750559062836,0.0,Misalignment,185
2,15,1.0034261355006135,45.02141334687884,0.0003426135500613595,0.0,Misalignment,184
2,16,1.0041580595586705,45.02598787224169,0.0004158059558670604,0.0,Misalignment,183
2,17,1.004987438137634,45.031171488360215,0.0004987438137633954,0.0,Misalignment,182
2,18,1.0059203621450603,45.03700226340663,0.0005920362145060295,0.0,Misalignment,181
2,19,1.0069629224885062,45.04351826555317,0.0006962922488506267,0.0,Misalignment,180
2,20,1.0081212100755286,45.05075756297205,0.0008121210075528525,0.0,Misalignment,179
2,21,1.0094013158136836,45.058758223835525,0.0009401315813683706,0.0,Misalignment,178
2,22,1.0108093306105284,45.067558316315804,0.0010809330610528467,0.0,Misalignment,177
2,23,1.0123513453736195,45.077195908585125,0.0012351345373619444,0.0,Misalignment,176
2,24,1.0140334510105133,45.087709068815705,0.0014033451010513286,0.0,Misalignment,175
2,25,1.0158617384287667,45.09913586517979,0.001586173842876664,0.0,Misalignment,174
2,26,1.017842298535936,45.1115143658496,0.001784229853593617,0.0,Misalignment,173
2,27,1.0199812222395785,45.12488263899736,0.0019981222239578494,0.0,Misalignment,172
2,28,1.0222846004472503,45.13927875279531,0.002228460044725027,0.0,Misalignment,171
2,29,1.0247585240665082,45.154740775415675,0.0024758524066508143,0.0,Misalignment,170
2,30,1.0274090840049088,45.17130677503068,0.002740908400490876,0.0,Misalignment,169
2,31,1.0302423711700088,45.189014819812556,0.0030242371170008785,0.0,Misalignment,168
2,32,1.0332644764693648,45.20790297793353,0.0033264476469364833,0.0,Misalignment,167
2,33,1.0364814908105335,45.228009317565835,0.0036481490810533566,0.0,Misalignment,166
2,34,1.0398995051010715,45.2493719068817,0.003989950510107163,0.0,Misalignment,165
2,35,1.0435246102485356,45.27202881405335,0.004352461024853568,0.0,Misalignment,164
2,36,1.0473628971604823,45.29601810725301,0.004736289716048236,0.0,Misalignment,163
2,37,1.0514204567444683,45.32137785465293,0.005142045674446829,0.0,Misalignment,162
2,38,1.0557033799080502,45.34814612442531,0.005570337990805013,0.0,Misalignment,161
2,39,1.0602177575587846,45.376360984742405,0.0060217757558784545,0.0,Misalignment,160
2,40,1.0649696806042281,45.40606050377642,0.00649696806042282,0.0,Misalignment,159
2,41,1.0699652399519377,45.43728274969961,0.006996523995193767,0.0,Misalignment,158
2,42,1.0752105265094696,45.47006579068419,0.007521052650946965,0.0,Misalignment,157
2,43,1.0807116311843807,45.50444769490238,0.008071163118438076,0.0,Misalignment,156
2,44,1.0864746448842277,45.54046653052642,0.008647464488422773,0.0,Misalignment,155
2,45,1.0925056585165671,45.57816036572854,0.00925056585165671,0.0,Misalignment,154
2,46,1.0988107629889556,45.61756726868097,0.009881076298895555,0.0,Misalignment,153
2,47,1.1053960492089496,45.65872530755593,0.010539604920894972,0.0,Misalignment,152
2,48,1.1122676080841063,45.701672550525664,0.011226760808410629,0.0,Misalignment,151
2,49,1.119431530521982,45.74644706576239,0.011943153052198192,0.0,Misalignment,150
2,50,1.1268939074301332,45.79308692143833,0.012689390743013312,0.0,Misalignment,149
2,51,1.1346608297161167,45.84163018572573,0.013466082971611677,0.0,Misalignment,148
2,52,1.1427383882874893,45.89211492679681,0.014273838828748936,0.0,Misalignment,147
2,53,1.1511326740518075,45.9445792128238,0.015113267405180748,0.0,Misalignment,146
2,54,1.159849777916628,45.999061111978925,0.015984977791662795,0.0,Misalignment,145
2,55,1.1688957907895072,46.05559869243442,0.01688957907895072,0.0,Misalignment,144
2,56,1.1782768035780022,46.11423002236251,0.017827680357800215,0.0,Misalignment,143
2,57,1.1879989071896693,46.17499316993543,0.018799890718966927,0.0,Misalignment,142
2,58,1.198068192532065,46.23792620332541,0.019806819253206515,0.0,Misalignment,141
2,59,1.2084907505127465,46.30306719070467,0.02084907505127466,0.0,Misalignment,140
2,60,1.2192726720392701,46.37045420024544,0.021927267203927008,0.0,Misalignment,139
2,61,1.2304200480191925,46.44012530011995,0.023042004801919244,0.0,Misalignment,138
2,62,1.2419389693600702,46.51211855850044,0.02419389693600703,0.0,Misalignment,137
2,63,1.25383552696946,46.58647204355913,0.025383552696946005,0.0,Misalignment,136
2,64,1.2661158117549187,46.66322382346824,0.026611581175491866,0.0,Misalignment,135
2,65,1.2787859146240026,46.74241196640001,0.027878591462400265,0.0,Misalignment,134
2,66,1.2918519264842685,46.82407454052668,0.029185192648426853,0.0,Misalignment,133
2,67,1.3053199382432732,46.908249614020455,0.030531993824327322,0.0,Misalignment,132
2,68,1.319196040808573,46.99497525505358,0.031919604080857304,0.0,Misalignment,131
2,69,1.333486325087725,47.084289531798284,0.03334863250877249,0.0,Misalignment,130
2,70,1.3481968819882855,47.176230512426784,0.034819688198828545,0.0,Misalignment,129
2,71,1.3633338024178112,47.27083626511132,0.036333380241781114,0.0,Misalignment,128
2,72,1.378903177283859,47.36814485802412,0.037890317728385886,0.0,Misalignment,127
2,73,1.394911097493985,47.4681943593374,0.039491109749398484,0.0,Misalignment,126
2,74,1.4113636539557461,47.57102283722342,0.04113636539557463,0.0,Misalignment,125
2,75,1.4282669375766996,47.676668359854375,0.042826693757669954,0.0,Misalignment,124
2,76,1.445627039264401,47.78516899540251,0.04456270392644011,0.0,Misalignment,123
2,77,1.4634500499264078,47.89656281204005,0.0463450049926408,0.0,Misalignment,122
2,78,1.4817420604702765,48.010887877939226,0.048174206047027636,0.0,Misalignment,121
2,79,1.5005091618035635,48.12818226127227,0.05005091618035634,0.0,Misalignment,120
2,80,1.5197574448338256,48.24848403021141,0.05197574448338256,0.0,Misalignment,119
2,81,1.5394930004686191,48.37183125292887,0.053949300046861916,0.0,Misalignment,118
2,82,1.5597219196155012,48.498261997596884,0.055972191961550136,0.0,Misalignment,117
2,83,1.5804502931820283,48.62781433238768,0.05804502931820284,0.0,Misalignment,116
2,84,1.601684212075757,48.760526325473485,0.06016842120757572,0.0,Misalignment,115
2,85,1.6234297672042444,48.896436045026526,0.06234297672042444,0.0,Misalignment,114
2,86,1.6456930494750461,49.03558155921904,0.06456930494750461,0.0,Misalignment,113
2,87,1.66848014979572,49.17800093622325,0.06684801497957199,0.0,Misalignment,112
2,88,1.6917971590738219,49.323732244211385,0.06917971590738219,0.0,Misalignment,111
2,89,1.7156501682169083,49.47281355135568,0.07156501682169084,0.0,Misalignment,110
2,90,1.7400452681325367,49.62528292582835,0.07400452681325367,0.0,Misalignment,109
2,91,1.764988549728263,49.78117843580164,0.0764988549728263,0.0,Misalignment,108
2,92,1.7904861039116442,49.940538149447775,0.07904861039116444,0.0,Misalignment,107
2,93,1.816544021590237,50.10340013493898,0.08165440215902371,0.0,Misalignment,106
2,94,1.843168393671598,50.26980246044749,0.08431683936715978,0.0,Misalignment,105
2,95,1.8703653110632834,50.43978319414552,0.08703653110632835,0.0,Misalignment,104
2,96,1.8981408646728504,50.613380404205316,0.08981408646728503,0.0,Misalignment,103
2,97,1.9265011454078556,50.7906321587991,0.09265011454078555,0.0,Misalignment,102
2,98,1.9554522441758553,50.9715765260991,0.09554522441758553,0.0,Misalignment,101
2,99,1.985000251884406,51.15625157427754,0.09850002518844063,0.0,Misalignment,100
2,100,2.015151259441065,51.34469537150666,0.1015151259441065,0.0,Misalignment,99
2,101,2.045911357753389,51.53694598595868,0.1045911357753389,0.0,Misalignment,98
2,102,2.077286637728934,51.73304148580584,0.10772866377289342,0.0,Misalignment,97
2,103,2.1092831902752573,51.93301993922036,0.11092831902752572,0.0,Misalignment,96
2,104,2.141907106299915,52.13691941437447,0.11419071062999149,0.0,Misalignment,95
2,105,2.1751644767104628,52.344777979440394,0.1175164476710463,0.0,Misalignment,94
2,106,2.2090613924144598,52.556633702590375,0.12090613924144598,0.0,Misalignment,93
2,107,2.243603944319461,52.77252465199663,0.12436039443194609,0.0,Misalignment,92
2,108,2.2787982233330233,52.9924888958314,0.12787982233330236,0.0,Misalignment,91
2,109,2.314650320362704,53.2165645022669,0.13146503203627036,0.0,Misalignment,90
2,110,2.351166326316058,53.44478953947536,0.13511663263160575,0.0,Misalignment,89
2,111,2.3883523321006432,53.677202075629026,0.13883523321006436,0.0,Misalignment,88
2,112,2.426214428624017,53.9138401789001,0.14262144286240172,0.0,Misalignment,87
2,113,2.464758706793735,54.15474191746084,0.14647587067937348,0.0,Misalignment,86
2,114,2.503991257517354,54.39994535948346,0.15039912575173542,0.0,Misalignment,85
2,115,2.5439181717024297,54.64948857314019,0.15439181717024297,0.0,Misalignment,84
2,116,2.5845455402565207,54.903409626603256,0.15845455402565212,0.0,Misalignment,83
2,117,2.625879454087183,55.16174658804489,0.1625879454087183,0.0,Misalignment,82
2,118,2.6679260041019726,55.42453752563733,0.16679260041019728,0.0,Misalignment,81
2,119,2.7106912812084465,55.69182050755279,0.17106912812084465,0.0,Misalignment,80
2,120,2.7541813763141603,55.9636336019635,0.17541813763141606,0.0,Misalignment,79
2,121,2.7984023803266727,56.2400148770417,0.1798402380326673,0.0,Misalignment,78
2,122,2.8433603841535398,56.521002400959624,0.18433603841535395,0.0,Misalignment,77
2,123,2.8890614787023168,56.80663424188948,0.18890614787023172,0.0,Misalignment,76
